time,open,high,low,close,tick_volume,spread,real_volume,SMA_3,SMA_10,EMA_10,EMA_25,RSI,MACD,Signal,Upper_Band,Lower_Band,ATR,Stochastic,ADX,HA_Close,HA_Open,HA_High,HA_Low
2021-12-14,1785.95,1789.53,1766.43,1770.58,82804,5,0,1780.1299999999999,1779.47,1782.173151925997,1792.0030770279554,39.90433441590722,-9.829925101958452,-8.410569772635624,1849.8702105562727,1738.9257894437271,19.81856697003416,16.069428891377214,12.489732324797208,1778.1225,1784.88,1789.53,1766.43
2021-12-15,1771.44,1780.85,1752.34,1777.09,97659,5,0,1778.22,1778.991,1781.2489424849064,1790.8559172565745,43.490642093140174,-9.606974771668092,-8.649850772442118,1834.4921044967218,1745.2738955032787,20.687710273030742,39.15519696250591,13.704785015554842,1770.43,1778.2649999999999,1780.85,1752.34
2021-12-16,1778.34,1799.55,1775.54,1799.02,99122,5,0,1782.2299999999998,1782.0529999999999,1784.480043851287,1791.4839236214534,53.6544920809368,-7.00387977016635,-8.320656571986964,1818.8424350526652,1754.944564947335,21.019939245727667,82.76595744680849,13.459004219166147,1788.1125000000002,1774.2649999999999,1799.55,1774.2649999999999
2021-12-17,1798.39,1814.28,1795.94,1797.98,90843,5,0,1791.3633333333335,1783.4630000000002,1786.9345813328712,1791.9836218044186,53.15983439470191,-5.049040471547414,-7.666333351899054,1802.6982579556047,1766.3167420443956,20.751945321154892,73.68421052631588,12.645900562399925,1801.6475,1788.6799999999998,1814.28,1788.6799999999998
2021-12-20,1800.31,1804.21,1788.29,1790.3,97492,5,0,1795.7666666666664,1784.6560000000002,1787.5464756359854,1791.854112434848,49.484598918894584,-4.307636798862632,-6.994594041291769,1799.7027529662155,1767.8652470337847,20.26875078903941,61.28511462705845,12.02383783282579,1795.7775,1798.185,1804.21,1788.29
2021-12-21,1790.8,1800.52,1785.0,1788.63,82073,5,0,1792.3033333333333,1785.1029999999998,1787.7434800658061,1791.6061037860136,48.686143382842346,-3.8626237202074662,-6.368199977074909,1799.6278349359793,1767.8751650640213,19.793875710135467,58.58895705521498,11.628428453779108,1791.2375,1795.3049999999998,1800.52,1785.0
2021-12-22,1788.87,1804.92,1785.86,1803.54,72738,5,0,1794.1566666666665,1787.2079999999999,1790.615574599296,1792.5240958024742,55.65518783481019,-1.9085212031782248,-5.476264222295572,1802.4791408238443,1766.5138591761556,19.720488139121937,82.6606393283823,10.981053577137653,1795.7975,1789.7150000000001,1804.92,1785.86
2021-12-23,1803.13,1810.63,1798.9,1807.76,66632,5,0,1799.9766666666667,1790.471,1793.7327428539695,1793.6960884330533,57.439885811285215,0.036654420916192976,-4.373680493653219,1806.074039318499,1764.8529606815007,18.921439325209743,89.47368421052636,10.372177668776626,1805.105,1796.205,1810.63,1796.205
2021-12-27,1805.97,1813.47,1802.92,1811.82,66267,5,0,1807.7066666666667,1793.3709999999999,1797.0213350623387,1795.0902354766647,59.164766646228344,1.9310995856740192,-3.1127244777877716,1810.0382866696539,1762.9847133303458,18.084295392688766,96.02841459476907,9.984853126459658,1808.545,1805.4450000000002,1813.47,1802.92
2021-12-28,1811.55,1820.18,1805.05,1806.13,65449,5,0,1808.57,1795.2849999999999,1798.6774559600954,1795.9394481323059,55.71265403903626,2.738007827789488,-1.9425780166723197,1812.5804714069811,1762.5595285930192,17.7888658534199,79.28950471698124,10.039721172542643,1810.7275,1808.895,1820.18,1805.05
2021-12-29,1806.56,1807.71,1789.47,1803.9,74622,5,0,1807.2833333333335,1798.6170000000002,1799.6270094218962,1796.5517982759748,54.35666628048813,3.0752111459214575,-0.9390201841535643,1814.2554164483665,1763.831583551633,17.83397926807791,76.00235849056612,9.602326343665661,1801.9099999999999,1808.8400000000001,1808.8400000000001,1789.47
2021-12-30,1803.71,1817.21,1796.12,1815.08,71293,5,0,1808.3700000000001,1802.416,1802.4366440724605,1797.9770445624383,59.71871481605401,4.459599510022144,0.14070375468157748,1818.0884420484954,1763.3185579515048,18.159581341270133,92.48231132075453,9.230637272369348,1808.03,1805.23,1817.21,1796.12
2021-12-31,1814.64,1828.57,1814.2,1828.27,59072,5,0,1815.75,1805.341,1807.1336178774677,1800.3072719037893,65.00923498363235,6.826345973678372,1.4778321984809364,1823.6444547165445,1763.7495452834557,17.78062320714311,99.60645415190876,9.523402167437828,1821.42,1809.395,1828.57,1809.395
2022-01-03,1830.63,1831.82,1798.32,1801.2,87227,5,0,1814.8500000000001,1805.663,1806.0547782633826,1800.3759432958054,50.23687997195934,5.6788349675771315,2.3180327523001756,1824.3259723649956,1764.8000276350047,19.352560886428797,61.474584801207996,8.88909975958115,1815.4924999999998,1821.455,1831.82,1798.32
2022-01-04,1802.46,1816.74,1798.51,1814.36,95966,5,0,1814.61,1808.069,1807.564818579131,1801.451639965359,55.58895142039912,6.1131786137721065,3.077061924594562,1826.3428821690034,1766.3821178309965,19.240304797785917,78.03220936084546,8.300104666571377,1808.0175,1815.915,1816.74,1798.51
2022-01-05,1813.84,1829.6,1808.32,1810.53,91086,5,0,1808.6966666666667,1810.259,1808.1039424738344,1802.149975352639,53.75346076989237,5.953967121195319,3.652442963914713,1827.7181928781554,1767.6438071218447,19.444274318007324,62.17128642501781,8.407342068959364,1815.5724999999998,1808.4099999999999,1829.6,1808.32
2022-01-06,1810.06,1811.58,1786.5,1789.72,114463,5,0,1804.8700000000001,1808.877,1804.7614074785918,1801.1938234024362,44.955053169902776,3.5675840761555264,3.635471186362876,1827.508284140245,1768.576715859755,20.007846886206586,10.081161896625446,8.356900016612334,1799.465,1812.185,1812.185,1786.5
2022-01-07,1791.18,1798.63,1782.64,1796.3,93200,5,0,1798.8500000000001,1807.7309999999998,1803.2229697552116,1800.8173754484028,47.8967943851271,2.40559430680878,3.389495810452057,1826.6575142207705,1771.5444857792293,19.606062197585928,27.775518503456485,8.504367492047985,1792.1875000000002,1799.8899999999999,1799.8899999999999,1782.64
2022-01-10,1794.95,1802.32,1790.36,1801.69,98141,5,0,1795.9033333333334,1806.718,1802.9442479815366,1800.8845004139102,50.27167755580813,2.0597475676263457,3.123546161886915,1826.5798933266408,1773.5091066733592,18.841455977827337,38.735258235054935,8.40903489569986,1797.33,1793.74,1802.32,1790.36
2022-01-11,1800.41,1823.25,1799.97,1821.43,95816,5,0,1806.4733333333334,1808.248,1806.3052938030753,1802.4649234589942,57.932441158911175,3.840370344081066,3.2669109983257454,1829.1462350425377,1774.3867649574627,19.2853103800446,78.87352582350567,8.463330349336639,1811.265,1798.3200000000002,1823.25,1798.3200000000002
2022-01-12,1820.14,1828.01,1814.71,1826.14,89178,5,0,1816.42,1810.4719999999998,1809.911604020698,1804.2860831929179,59.5542636486009,5.625520827780065,3.7386329642166096,1829.903417543925,1779.185582456075,18.686779342040133,88.45058967059809,8.747285186496521,1822.2500000000002,1810.92,1828.01,1810.92
2022-01-13,1825.78,1828.14,1812.35,1822.71,88822,5,0,1823.426666666667,1811.2350000000001,1812.2385851078438,1805.7033075626935,57.78444515492139,6.535277545150393,4.297961880403367,1830.0097623130343,1783.641237686965,18.39710140783614,81.47620984139908,8.859510274187416,1822.2450000000001,1823.14,1828.14,1812.35
2022-01-14,1821.49,1829.18,1814.7,1817.54,100708,5,0,1822.13,1810.1619999999998,1813.2024787245994,1806.6138223655632,55.092339686379354,6.588656359036122,4.756100776129918,1831.093630386912,1784.4093696130876,18.005391267052527,70.96380642537613,9.020537232390494,1820.7275,1824.245,1829.18,1814.7
2022-01-17,1817.35,1823.17,1813.2,1819.11,50418,5,0,1819.7866666666666,1811.953,1814.2765735019448,1807.5750667989814,55.77491018926324,6.701506702963343,5.145181961496603,1832.1981035482875,1785.417896451712,17.201852140347277,74.15616104107345,9.062204625943885,1818.2075,1819.5149999999999,1823.17,1813.2
2022-01-18,1818.27,1822.78,1805.79,1813.7,116659,5,0,1816.783333333333,1811.887,1814.1717419561364,1808.046215506752,52.760369898732506,6.125526449384324,5.341250859074147,1831.8388889114703,1788.1171110885302,17.18066692631255,63.15575437169591,8.573052605972,1815.135,1818.23,1822.78,1805.79
2022-01-19,1814.08,1843.32,1810.25,1840.63,118270,5,0,1824.4799999999998,1814.8970000000002,1818.982334327748,1810.5526604677714,63.479252614401496,8.429673859976674,5.958935459254653,1835.9792833836025,1789.1767166163975,18.769600233681288,95.5669083717867,9.289100281403828,1827.07,1815.9850000000001,1843.32,1810.25
2022-01-20,1840.2,1847.92,1835.95,1839.53,115018,5,0,1831.2866666666669,1819.878,1822.7182735408846,1812.7816865856353,62.84384752433607,9.936586955249368,6.7544657584535965,1840.138172254421,1788.616827745579,18.08964021031316,87.14767156862729,10.179831226143662,1840.8999999999999,1827.355,1847.92,1827.355
2022-01-21,1839.26,1843.24,1828.39,1834.63,118667,5,0,1838.2633333333335,1823.711,1824.8840419879966,1814.4623260790481,59.9287949913951,10.4217159089485,7.487915788552577,1842.7333445113472,1788.7086554886528,17.765676189281834,79.6415441176471,10.447538763354142,1836.38,1839.865,1843.24,1828.39
2022-01-24,1832.9,1844.38,1829.72,1843.16,137348,5,0,1839.1066666666668,1827.8580000000002,1828.2069434447244,1816.669839457583,63.17288454754522,11.537103987141336,8.29775342827033,1846.7393324656073,1787.8366675343927,17.45510857035366,92.70833333333334,10.759677651307523,1837.54,1836.9450000000002,1844.38,1829.72
2022-01-25,1842.85,1853.9,1834.94,1847.69,115864,5,0,1841.8266666666668,1830.484,1831.7493173638654,1819.0560056531538,64.8227918057454,12.693311710711669,9.176865084758598,1851.1475162633842,1787.5844837366158,17.605597713318296,91.28543362335105,11.567051426493071,1844.8450000000003,1838.0300000000002,1853.9,1834.94
2022-01-26,1847.49,1850.06,1815.03,1818.84,119417,5,0,1836.5633333333335,1829.7540000000001,1829.4021687522534,1819.0393898336806,49.43537172608226,10.362778918572758,9.414047851521431,1851.0976517488864,1789.1283482511137,19.348037941986465,50.79988773505448,10.915014417903796,1832.855,1845.27,1850.06,1815.03
2022-01-27,1819.89,1822.12,1791.84,1796.7,134786,5,0,1821.0766666666668,1827.1529999999998,1823.4563198882072,1817.3209752310897,41.239867161659596,6.135344657117457,8.758307212640638,1851.7706464817938,1786.6173535182065,20.441234147787817,9.977966635190631,11.189134656586877,1807.6375,1833.165,1833.165,1791.84
2022-01-28,1797.3,1799.42,1780.3,1791.58,117835,5,0,1802.3733333333332,1824.5570000000002,1817.6606253630785,1815.3409002133135,39.58431842867027,2.319725149764963,7.470590800065503,1851.7660136129734,1782.9529863870262,20.309110733009046,15.326086956521674,11.946115792210188,1792.15,1808.295,1808.295,1780.3
2022-01-31,1788.96,1799.89,1785.57,1796.88,99871,5,0,1795.0533333333333,1822.334,1813.8823298425186,1813.9208309661358,42.20439506700055,-0.03850112361715219,5.9687724153289725,1852.0043326205748,1782.2826673794254,19.71019965970816,22.527173913043647,12.617656984752552,1792.825,1794.44,1799.89,1785.57
2022-02-01,1797.51,1808.79,1795.77,1800.9,98541,5,0,1796.4533333333336,1821.054,1811.5219062347878,1812.9192285841254,44.206499244899994,-1.3973223493376281,4.495553462395653,1852.0329326923752,1780.9080673076246,19.04117969373734,27.98913043478274,12.64748219168313,1800.7424999999998,1792.92,1808.79,1792.92
2022-02-02,1801.02,1810.77,1794.51,1806.86,87102,5,0,1801.5466666666669,1817.6770000000001,1810.6742869193718,1812.4531340776543,47.16661737382003,-1.7788471582825878,3.2406733382600046,1852.007671382264,1780.5663286177355,18.763061724363606,36.08695652173899,12.544807809210615,1803.29,1799.205,1810.77,1794.51
2022-02-03,1806.94,1808.93,1788.66,1804.88,106335,5,0,1804.2133333333334,1814.2120000000002,1809.6207802067586,1811.8705853024503,46.27680932500183,-2.249805095691727,2.142577651469659,1851.0821993559948,1783.0078006440053,18.913755551927245,33.39673913043493,12.759382066668246,1802.3525,1803.94,1808.93,1788.66
2022-02-04,1804.8,1814.88,1792.14,1807.84,105497,5,0,1806.5266666666666,1811.533,1809.2970019873478,1811.5605402791848,47.8803435175459,-2.263538291836994,1.2613544628083284,1850.6079761716967,1784.6360238283035,19.296379996734522,37.41847826086945,12.539309975449385,1804.9150000000002,1805.91,1814.88,1792.14
2022-02-07,1808.53,1823.54,1807.84,1820.48,103673,5,0,1811.0666666666666,1809.265,1811.3302743532845,1812.2466525654015,54.24273526562332,-0.9163782121170243,0.8258079278232578,1850.7393167531573,1786.3836832468432,18.936741997061073,54.592391304347814,11.757114115819231,1815.0974999999999,1806.32,1823.54,1806.32
2022-02-08,1821.2,1828.75,1815.43,1826.03,89692,5,0,1818.1166666666668,1807.0989999999997,1814.0029517435962,1813.3069100603707,56.77048291761112,0.6960416832255305,0.7998546789037124,1851.1134790699728,1786.4695209300273,18.37506779735496,62.133152173912954,11.134802967177277,1822.8525,1814.505,1828.75,1814.505
2022-02-09,1825.75,1835.8,1824.73,1832.87,83092,5,0,1826.4599999999998,1808.502,1817.4333241538513,1814.81176313265,59.7592457385793,2.621561021201387,1.1641959473632475,1851.886176750237,1786.3698232497634,17.64456101761946,71.4266304347824,10.988542481735191,1829.7875000000001,1823.615,1835.8,1823.615
2022-02-10,1832.74,1841.92,1821.68,1826.75,123300,5,0,1828.55,1811.507,1819.1272652167872,1815.730089045523,55.98144494655917,3.3971761712641637,1.6107919921434308,1852.2235823527901,1786.4364176472106,17.904104915857513,63.11141304347821,11.210239884171925,1830.7725,1829.31,1841.92,1821.68
2022-02-11,1827.28,1865.45,1820.92,1858.98,134846,5,0,1839.5333333333335,1818.247,1826.373216995553,1819.0570052727905,67.70910705992347,7.316211722762546,2.751875938267254,1858.5314856414655,1784.2725143585346,20.56669442427176,92.40164415736932,12.555220502514585,1843.1574999999998,1829.745,1865.45,1820.92
2022-02-14,1855.86,1874.16,1850.82,1871.74,145102,5,0,1852.49,1825.7329999999997,1834.6217229963615,1823.1095433287298,71.04132418157172,11.512179667631699,4.503936684140143,1867.1221496771461,1780.9448503228539,20.844024981844598,97.4216918815256,14.148451344486972,1863.145,1843.13,1874.16,1843.13
2022-02-15,1870.57,1879.51,1844.49,1853.36,111096,5,0,1861.36,1830.979,1838.0286824515686,1825.4365015342123,61.128834546799034,12.592180917356245,6.1215855307833635,1870.6433422700939,1781.3896577299056,22.261622483660137,73.64176998286455,15.134982415415825,1861.9824999999998,1863.8,1879.51,1844.49
2022-02-16,1853.83,1872.57,1850.33,1869.0,101098,5,0,1864.7,1837.193,1843.6598310967377,1828.7875398777344,65.58625350654854,14.872291219003273,7.871726668427346,1875.5007035733368,1779.3692964266631,22.259460235294124,89.4063098477976,16.051046981278333,1861.4325,1861.965,1872.57,1850.33
2022-02-17,1869.85,1901.13,1867.81,1898.25,136437,5,0,1873.5366666666669,1846.53,1853.5853163518764,1834.1308060409856,72.11103501869755,19.454510310890782,10.188283396920035,1887.3756183743028,1773.366381625697,23.365514211764726,97.50778816199369,17.988448909549156,1884.26,1861.415,1901.13,1861.415
2022-02-18,1898.69,1902.51,1886.58,1897.34,114121,5,0,1888.1966666666667,1855.48,1861.5407133788078,1838.9930517301407,71.64997850122393,22.547661648667145,12.660159047269456,1897.565399857865,1769.4476001421353,22.62196279058826,95.45893719806756,19.831587892983798,1896.28,1884.05,1902.51,1884.05
2022-02-21,1902.54,1908.26,1887.62,1903.46,84038,5,0,1899.6833333333334,1863.7779999999998,1869.162401855388,1843.9520477508993,72.92024755241582,25.210354104488715,15.170198058713309,1907.4245476848491,1765.618452315151,22.423766511529443,95.98662207357864,21.729801106924718,1900.47,1898.0149999999999,1908.26,1887.62
2022-02-22,1912.0,1913.98,1891.38,1898.5,149372,5,0,1899.7666666666667,1871.025,1874.4965106089537,1848.1480440777532,70.14157941791161,26.34846653120053,17.405851753210754,1914.8560988731972,1763.2679011268026,22.44138986037649,87.6476220874561,23.67411275308979,1903.9650000000001,1903.0,1913.98,1891.38
2022-02-23,1898.91,1910.49,1889.62,1908.08,101624,5,0,1903.3466666666666,1878.5459999999998,1880.602599589144,1852.7581945333106,72.36073347932081,27.84440505583325,19.493562413735255,1924.3696471060755,1762.6783528939247,22.284250874338852,95.15758371634922,25.314814803042445,1901.775,1905.25,1910.49,1889.62
2022-02-24,1909.79,1974.52,1878.0,1903.77,194530,5,0,1903.4499999999998,1886.248,1884.8148542092995,1856.68217956921,69.81411332994327,28.13267464008959,21.221384859006122,1930.7847494654784,1766.9702505345213,29.707825786904966,57.553395728341755,28.277316807618952,1916.52,1903.495,1974.52,1878.0
2022-02-25,1906.5,1921.42,1882.86,1888.25,149053,5,0,1900.033333333333,1889.175,1885.4394261712448,1859.1104734485016,61.3346200982911,26.328952722743225,22.242898431753545,1932.8866570923171,1774.535342907683,30.59304320821449,45.77283298761706,31.02821152615428,1899.7575,1906.78,1921.42,1882.86
2022-02-28,1919.79,1926.69,1890.86,1908.26,144843,5,0,1900.0933333333332,1892.827,1889.5886214128366,1862.8912062601553,66.97616567039947,26.697415152681288,23.133801775939094,1937.3434088417887,1781.2165911582113,31.377738887393047,56.86197916666665,33.66513492125556,1911.4,1897.375,1926.69,1890.86
2022-03-01,1908.3,1950.17,1901.39,1945.17,143236,5,0,1913.8933333333334,1902.0080000000003,1899.6943266105027,1869.2203442401435,74.47144162465682,30.47398237035918,24.601837894823113,1948.2218978247486,1784.7651021752515,33.11796499865374,80.89192708333339,36.441214201435244,1926.2575000000002,1914.025,1950.17,1901.39
2022-03-02,1942.98,1947.87,1913.42,1927.61,134384,5,0,1927.0133333333333,1907.869,1904.769903590411,1873.711856221671,66.62348646038365,31.058047368740063,25.893079789606503,1953.5836978946443,1791.478302105356,33.251168498788346,69.45963541666659,39.01900210445923,1932.97,1926.7350000000001,1947.87,1913.42
2022-03-03,1929.27,1941.18,1922.08,1936.62,119807,5,0,1936.4666666666665,1911.7060000000001,1910.5608302103365,1878.5509442046196,68.48260025175082,32.00988600571691,27.116441032828586,1958.5039810294015,1799.7320189705983,31.836051648909525,70.85288010459118,41.412662300124374,1932.2875,1935.295,1941.18,1922.08
2022-03-04,1936.72,1970.19,1929.56,1969.74,142983,5,0,1944.6566666666665,1918.946,1921.3206792630026,1885.5654869581103,74.2371679541667,35.75519230489226,28.844191287241323,1968.8608818096382,1805.5651181903622,32.715446484018585,96.3239252480197,43.99013293954889,1951.5524999999998,1932.945,1970.19,1929.56
2022-03-07,1980.67,2002.61,1961.03,1997.24,196672,5,0,1967.8666666666668,1928.324,1935.124192124275,1894.155834115179,77.89326601665923,40.96835800909594,31.269024631612247,1984.8455106186227,1807.2564893813772,33.601901835616715,96.47360126083537,46.670766533876815,1985.3874999999998,1953.23,2002.61,1953.23
2022-03-08,1997.23,2070.3,1981.08,2050.15,198331,5,0,2005.71,1943.489,1956.0379753744066,1906.1553853370883,82.9668318117582,49.88259003731832,34.99173771275346,2012.8547255626315,1801.6592744373686,39.16371165205507,90.0488913032742,49.53834125547043,2024.69,1988.955,2070.3,1981.08
2022-03-09,2050.01,2059.24,1976.04,1992.39,163223,5,0,2013.26,1951.92,1962.6474343972416,1912.7888172342355,65.15803193605277,49.8586171630061,37.965113602803996,2021.24834664378,1809.2176533562194,43.567340486849545,59.48517940717629,51.90125587674868,2019.42,2023.69,2059.24,1976.04
2022-03-10,1991.87,2009.1,1970.26,1996.01,130688,5,0,2012.8500000000001,1961.1439999999998,1968.713355415925,1919.1904466777557,65.66196806356425,49.522908738169235,40.27667262987705,2027.0976476464518,1820.294352353548,43.09460643816458,61.36765470618819,53.743178623833494,1991.81,2021.2000000000003,2021.2000000000003,1970.26
2022-03-11,1997.35,1998.88,1958.56,1985.22,92301,5,0,1991.2066666666667,1970.841,1971.7145635221204,1924.2696430871592,62.71259945336759,47.444920434961205,41.710322190893876,2032.2427482219287,1827.7732517780719,42.81714579434814,55.756630265210575,54.74799752718635,1985.0025,1993.94,1998.88,1958.56
2022-03-14,1979.73,1983.64,1949.7,1951.44,91098,5,0,1977.5566666666664,1975.159,1968.028279245371,1926.3596705419932,54.371667601519434,41.66860870337791,41.70197949339069,2032.9942979914968,1834.9917020085031,42.08743121491333,38.190327613104515,55.161216592158084,1966.1275,1991.2849999999999,1991.2849999999999,1949.7
2022-03-15,1953.28,1954.5,1907.05,1917.56,99796,5,0,1951.4066666666665,1972.398,1958.8522284734854,1925.6827728079938,47.46448606764169,33.16945566549157,39.995474727810866,2029.4727846751643,1844.933215324836,42.623688093422004,20.57202288091519,53.44016694216847,1933.0974999999999,1965.585,1965.585,1907.05
2022-03-16,1920.11,1929.49,1895.01,1924.83,96954,5,0,1931.2766666666664,1972.1200000000001,1952.6663687510334,1925.6171748996867,48.98165572095539,27.049193851346672,37.40621855251803,2027.0739560100212,1852.9150439899788,41.809319284079805,22.391165172855295,51.347240274029,1917.36,1935.42,1935.42,1895.01
2022-03-17,1925.74,1949.74,1923.35,1942.56,77105,5,0,1928.3166666666666,1972.714,1950.8288471599362,1926.9204691381724,52.62183119115237,23.908378021763838,34.70665044636719,2027.1570046558516,1857.262995344149,40.267387355671836,28.811859117253658,49.87722364083954,1935.3474999999999,1922.4699999999998,1949.74,1922.4699999999998
2022-03-18,1942.17,1945.36,1917.97,1920.74,76973,5,0,1929.3766666666663,1967.8139999999999,1945.3581476763113,1926.4450484352362,48.02172085023881,18.913099241075088,31.547940205308773,2026.4465203316067,1860.313479668393,38.97964862010464,14.678532717211473,48.28441425698249,1931.56,1934.15,1945.36,1917.97
2022-03-21,1925.11,1941.02,1917.69,1934.91,86440,5,0,1932.7366666666665,1961.5810000000001,1943.4584844624364,1927.096198555603,51.05304011554994,16.36228590683345,28.51080934561371,2026.105335286275,1863.7996647137252,37.41468375809417,22.762279650864308,46.79293793911834,1929.6825,1931.455,1941.02,1917.69
2022-03-22,1936.13,1938.35,1910.67,1921.53,87653,5,0,1925.7266666666667,1948.7190000000003,1939.4714872874479,1926.6680294359412,48.159895501379985,12.803457851506664,25.3693390467923,2025.2155327623052,1866.9924672376949,36.44121538228474,15.129214444634579,45.08452200585573,1926.6699999999998,1930.01,1938.35,1910.67
2022-03-23,1921.25,1948.28,1915.51,1944.86,81077,5,0,1933.7666666666664,1943.966,1940.4512168715482,1928.0674117870226,53.204213645234425,12.383805084525648,22.772232254338974,2025.1197550756137,1870.7662449243862,36.074093844056264,28.438587483598525,43.781109761083314,1932.475,1928.83,1948.28,1915.51
2022-03-24,1944.37,1966.2,1937.54,1956.95,96136,5,0,1941.1133333333335,1940.06,1943.4509956221757,1930.289149341867,55.644198632494216,13.161846280308737,20.850155059532927,2025.1267933509466,1876.0772066490536,35.33268445965065,35.33572936277026,43.045142517633614,1951.2649999999999,1933.0549999999998,1966.2,1933.0549999999998
2022-03-25,1958.89,1964.37,1943.2,1957.24,89859,5,0,1953.0166666666664,1937.262,1945.9580873272344,1932.362291700185,55.70463508252945,13.595795627049256,19.399283173036196,2022.8817756859314,1885.2212243140686,33.91641601368557,35.501169490558475,42.36174436300174,1955.925,1950.6599999999999,1964.37,1943.2
2022-03-28,1955.63,1958.52,1917.02,1921.82,135330,5,0,1945.3366666666668,1934.3,1941.569344176828,1931.5513461847863,47.14553333031608,10.017997992041728,17.523026136837302,2021.9914486708594,1887.4675513291404,34.674774412317014,16.324666626073178,40.456343808607066,1938.2475,1958.065,1958.52,1917.02
2022-03-29,1922.35,1929.36,1890.02,1919.31,126619,5,0,1932.7899999999997,1934.475,1937.522190690132,1930.609704170572,46.59210307793709,6.912486519559934,15.400918213381829,2022.3575688469161,1884.5154311530844,35.1412969710853,24.596909640577746,37.62148459643906,1915.2599999999998,1938.725,1938.725,1890.02
2022-03-30,1920.13,1938.45,1915.81,1933.13,99642,5,0,1924.7533333333333,1935.3050000000003,1936.7236105646534,1930.8035730805282,50.10981551904045,5.92003748412526,13.504742067530515,2022.2608639119223,1885.1641360880778,33.891167273976784,39.601322799926585,35.30569792790785,1926.8799999999999,1920.83,1938.45,1915.81
2022-03-31,1933.15,1949.76,1919.1,1936.88,103869,5,0,1929.7733333333333,1934.7369999999999,1936.7520450074437,1931.2709905358722,51.06391975317667,5.481054471571497,11.900004548338712,2022.2609902149338,1885.1900097850657,33.568050546579116,50.053407391583065,33.53769366737628,1934.7225,1926.63,1949.76,1919.1
2022-04-01,1937.15,1939.6,1918.06,1924.09,100483,5,0,1931.3666666666666,1935.0719999999997,1934.44985500609,1930.7186066484976,47.67180783531843,3.731248357592449,10.266253310189459,2020.7296071041244,1882.1563928958756,32.3652454919212,44.72302441585706,31.85206342030111,1929.725,1935.015,1939.6,1918.06
2022-04-04,1924.07,1936.82,1915.5,1932.72,94779,5,0,1931.2299999999998,1934.8529999999998,1934.1353359140737,1930.8725599832287,50.11123357204206,3.2627759308450095,8.865557834320569,2014.6221407949813,1881.811859205019,31.260720942729073,56.05145707534788,30.172758472889647,1927.2775,1930.62,1936.82,1915.5
2022-04-05,1932.48,1944.58,1917.97,1923.62,95000,5,0,1926.8099999999997,1935.062,1932.2234566569693,1930.3146707537499,47.56076565148597,1.9087859032194956,7.474203448100355,1989.7703443919904,1894.0106556080095,30.795648848456153,44.106064583880126,28.9098203625723,1929.6625,1928.395,1944.58,1917.97
2022-04-06,1923.02,1933.41,1915.15,1925.61,114996,5,0,1927.3166666666664,1933.137,1931.0210099920655,1929.9527730034615,48.18983709996168,1.068236988603985,6.1930101562010815,1980.869993014298,1896.233006985702,29.542083963610537,46.71829876608019,27.597199267195123,1924.2975,1928.05,1933.41,1915.15
2022-04-07,1924.08,1937.72,1920.47,1931.25,99273,5,0,1926.8266666666666,1930.5669999999998,1931.0626445389626,1930.052559695503,50.04275715676834,1.010084843459481,5.156425093652762,1968.468934109677,1902.1580658903224,28.312875567249485,54.121816749803074,26.556361520362312,1928.38,1924.315,1937.72,1920.47
2022-04-08,1931.72,1948.13,1927.67,1946.4,98330,5,0,1934.4199999999998,1929.4830000000002,1933.8512546227876,1931.3100551035413,54.7816661670185,2.54119951924622,4.633379978771454,1958.0841012229305,1908.6608987770694,27.52758801052454,74.00892622735634,26.00961547882248,1938.48,1927.665,1948.13,1927.665
2022-04-11,1947.6,1969.78,1940.0,1954.81,118601,5,0,1944.1533333333334,1932.782,1937.6619356004626,1933.1177431725,57.23812008840069,4.544192427962571,4.615542468609678,1958.7833460875004,1908.2986539124995,27.752829209472083,81.23119358074219,26.26329777389237,1953.0475000000001,1939.06,1969.78,1939.06
2022-04-12,1952.27,1978.68,1949.81,1966.38,115216,5,0,1955.8633333333335,1937.489,1942.8834018549237,1935.676378313077,60.4616968556628,7.207023541846638,5.13383868325707,1963.8736407549136,1908.0903592450863,27.86454628852489,86.12677644935715,26.77552488309386,1961.785,1951.205,1978.68,1949.81
2022-04-13,1966.8,1981.59,1962.81,1977.76,100307,5,0,1966.3166666666664,1941.952,1949.2246015176647,1938.913579981302,63.420502425759686,10.31102153636266,6.1692752538781885,1971.4024929059792,1905.8545070940208,26.956091659672392,95.81740744785417,27.341477383088716,1972.24,1959.325,1981.59,1959.325
2022-04-14,1977.13,1980.35,1960.38,1973.19,103260,5,0,1972.4433333333334,1945.583,1953.581946696271,1941.550227675048,61.40732936726315,12.031719021222898,7.341764007347131,1976.2232882582991,1904.0967117417006,26.25748249370513,90.82668996396214,27.705417400283498,1972.7625000000003,1972.28,1980.35,1960.38
2022-04-18,1972.39,1998.43,1971.66,1978.71,114849,5,0,1976.5533333333333,1951.045,1958.1506836605852,1944.4086717000444,62.95675896448264,13.742011960540822,8.62181359798587,1981.642807315296,1904.4741926847037,26.30873424433462,81.80979614426712,28.615762351949666,1980.2975000000001,1975.16,1998.43,1971.66
2022-04-19,1977.54,1982.0,1943.81,1949.19,122648,5,0,1967.03,1952.6919999999998,1956.5214684495697,1944.7764661846563,51.00915139324169,11.74500226491341,9.246451331371379,1982.2556006417258,1905.2893993582738,27.496860819901165,40.87415946205569,27.811716229481362,1963.1350000000002,1975.5500000000002,1982.0,1943.81
